,24,25,26
135,뇌MRI촬영,어지럼이자꾸생기고왼쪽관자놀이쪽에 조금한 물혹  혹같은생겨만지면딱딱한 그래서MRI를찍어봐야하나 고민중인데들어보니 금속이있으면안된다고해서요 제가치아가거의의치에요 어금니는양쪽모두거의금니이고 때운이도있고해서요MRI촬영가능한가요  그리고이런증상이MRI찍는게맞는걸까요,영상의학과
136,유방초음파 결과 해석,Conclusion      An asymmetry in right outer breast      Three new probably benign lesions in right   o clock and left   o clock directions      No interval change of multiple benign masses and cysts in both breasts      BI RADS category   ,영상의학과
137,다리 휨 증상 질문 드립니다,평소 평발 질환을 가지고 있는 고등학생 남자입니다  그동안은 별로 신경을 안쓰고 살아서 잘 몰랐는데  제 다리가 무릎부터 많이 휜 것 같더라구요  허벅지도 바깥에서 안쪽으로 말린다는 느낌이 듭니다  이 증상이 평발로 인해 생긴것일까요  그리고 일자로 만들려면 어떻게 해야할지 알려주시면 너무 감사드리겠습니다  나름 정성스러운 답변 남겨주시면 내공     드리겠습니다  감사합니다,영상의학과
138,골반 초음파 결과지 판독,안녕하세요  왼쪽 난소에 내막종으로 추정 되는 혹이 하나 있는데 초음파 결과지 판독 부탁드립니다   Complex avascular mass associated with the left ovary with internal echoes and some marginal septations  Some of septations along the margins appear a bit more consolidation and irregular than before  but overall size is similar measuring  This could be a hemorrhagic cyst or potentially an endometrioma ,영상의학과
139,CT상 머리쪽혹 발견   ,교통사고로 한의원에 입원을해서 머리도아프고 뒤골도때겨서 CT를 찍었는데상 눈뒤쪽에혹있는데 그후로 교통사고로입워 해서 퇴원했는데 하루지나 물리치료를 받고 집에 와서 보니 머리랑 뒤골쪽에 한    분정도 통증이 있었는데 이증상은 그혹때문인가요 영상의학과 샘은 일상생활에 지장이없으면 상관없다 했는데 어떻게해야하나요 머랑 뒤골은 가끔씩 때기고 아픈데 어떻게해야하나요 알려주세요,영상의학과
140,머리MRI결과 해석 좀 부탁드려요,평소 두통이 너무심해 뇌MRI결과 뇌백질에 작은 고신호병변이라고 되어있고 정밀검사필요하다 이런말은 없는데 병원가봐야 하는건가요   ,영상의학과
141,간초음파검사만으로 간암발견할수있나요 ,안녕하세요 건강검진 목적으로 간암이 있을지 검사하려할때 간초음파검사만으로 간암 조기발견에 충분한가요  아니면 ct나 Mri를 찍어야하나요 ,영상의학과
142,복부ct찍었는데,좌측 갈비뼈 안쪽과 밑쪽 옆구리 에 심한 통증과 좌측 어깨 등 팔뚝 엉덩이쪽이 결리는 극심한 통증이 하루 종일  주 넘게 지속됩니다 미열도 있고 변도 일주일 넘게 가는 변이 나오고요   복부 CT를 찍었는데 왼쪽 콩팥에 작은 돌 같은 게 하나 있는데 크게 문제가 되는 거 아니라 하셨고 딱히 원인을 못 찾았습니다 혹시 복부 CT로는 췌장염이나 췌장암 같은 거는 발견하기 어려운가요  조영제 투여하고 찍었어요 폐에 이상 있으면 복부 CT로는 발견이 어려운가요  통증 원인을 못 찾겠어요   위 대장 내시경을 해봐야 할까요   복부 CT 해석 부탁드립니다  ,영상의학과
143,송과선낭종,편두통으로 개인병원에서 진료를 받던중 원장님께서 mrl와 뇌혈류초음파를 권유하셔서 찍게 되었습니다 MRI촬영후 방사선과 원장님께서  차판독결과로는 송과선 낭종 이라고 하셨고     cm  담당신경과전문의선생님과 추가 소견을 들어보라하셨습니다  방사선과 선생님은 판독영상보면서 저에게 심각하게 말씀하셨었는데   담당신경과선생님은 별일 아니라는 듯이 따로 치료 안해도 된다고 하시는데   결과내용이 정반대여서 저는 혼란스럽습니다   주위에서는 대학병원으로 가서 다시 진료받아보라고 하는데 어떻게 해야될지     대학병원을 가면 다시 MRI찍나요  MRI찍을때 너무 고통스럽고 트라우마가 생겨서 두번 다시 찍고 싶지 않거든요    눈을 감을때마다 MRI 그 특유의 진동과 소음이 계속 메아리처럼 귓가에 맴돌고 있어서 잠을 못자고 있습니다   ,영상의학과
144,접형골관련문의,제 아들은 이제나이   입니다  친구들과   기념으로 건강검진을 얼마전에 했는데 어제 병원에서 전화가 왔다고 합니다 접형골 쪽에 머가 있는것 같다고 mra 인지 mri인지 찍어보자고요 처음들어보는 단어에 혹시 나쁜일이 생긴건아닌지 거기에 문제가 생기면 어떤상황이 되는지 알고싶습니다,영상의학과
145,뇌 ct 촬영 질문 드립니다 ,뇌질환 검진으로 MRI 말고 CT 촬영으로도 확인 가능한가요    MRI  CT 검진 비용좀 알고 싶습니다  약 얼마정도인지 ,영상의학과
146,나이  세 남자,뇌ct검사결과 양측 뇌백색질 기저핵 소혈관질환  미만성 뇌위축 소견입니다  궁금해서 문의드림니다,영상의학과
147,다른 이유로 mri를 받았습니다 ,뼈 통증으로 mri를 받았습니다  아무 이상이 없었습니다   mri에 이상이 없었으면 암세포도 없는거죠 ,영상의학과
148,교통사고 목 허리 mri 판독지,교통사고로 mri 찍었는데 해석좀 부탁드립니다,영상의학과
149,판독지에 써있는 진단명이 궁금합니다  ,가족분이 팔을 다치셔서 입원하였는데 코로나로 뵐수가 없어서 제대로 못물어봤네요     판독지에 Fracture  Rt distal bumeral shaft  with displacement 써있던데 예상되는 진단명을 알수 있을까요 ,영상의학과
150,mri 손목검사시,한쪽만받는거랑 두쪽다받는거랑 가격차이가있나요  왼쪽속목 궁금해서왓는데 찍고나서 오른쪽도 이상유무볼수있나요 ,영상의학과
151,최근 뭔가 석회질로 인한 눌림이나 손목의 불편함 등등 문제의 심각성을 느끼고 글을 올립니다   안산   대중반 남 혈액투석 석회질 ,  대 남  혈액 투석 중   먼저 제 상황을 말씀드리자면      년 처음 동정맥루 수술을 받았고  년 투석 후  신장이식을 받아 혈관을 사용하지않았고      년 신장이 안좋아져 다시 투석을 받기 시작했습니다   현재까지   년이 넘는 투석  즉 동정맥루 수술받은지 약      년 됐습니다    혈관크기는 부풀어 좀 크다 생각하지만 혈류 천자 지혈 등 별문제 없이 잘 투석받고있습니다   다른 문제가 있습니다   투석 초기에도 동정맥루 수술부위에 석회질이 만져질정도로 쌓여있긴 했습니다   오랜 투석으로 한해 한해 석회질이 점점 조금씩 커지는거 같다 느꼈지만  방치하며 지냈습니다   최근 뭔가 석회질로 인한 눌림이나 손목의 불편함 등등  문제의 심각성을 느끼고 글을 올립니다   제거 수술은 가능한지 어떤방식으로 진행되는지  수술함에 있어 투석은 문제 없을지  궁금합니다   답변 받은 후 조만간 진료 받으러 갈 의향도 있습니다 ,영상의학과
152,혈액투석을 하다기  년전쯤 이식을 받았는데 최근에 투석혈관이 만지면 단단하고 아풉니다   강동   대후반 여 투석혈관 제거수술 ,혈액투석을 하다기     년도에 이식을 받았는데 최근에 투석혈관이 만지면 단단하고 아풉니다   어떻게 해야하나요   제거를 해야하나요   아니면 치료를 받을수 있는지 알고 싶습니다 ,영상의학과
153,방사선 검사 해석질문, both  A C joint view 가 어딜찍은다는건가요   ,영상의학과
154,Ct 방사능 질문,제가 올해  월 쯔음에 복부 ct 조영제 사용해서 한번 찍구  코성형때문에  월에  주간 코 ct  번을 찍었는데  방사능 피폭이 너무 걱정되는데 어떡하죠 진짜    이거 답이 없는 상황인가요  어디 병원을 가야하나요 제발 도와주세요,영상의학과
155,CT  MRI 검사 결과 해석 도와주세요 ,결과 해석하다가 이해를 못하는 부분이 있어서 올려요  해석 부탁드립니다   CT s p PVP  L  and L  body    L   L  경피적척추체성형술 수술 후 상태 probable ACUTE compression fracture  L  body    L  급성 압박골절 예상  but no evidence of posterior column involvement    후주에는 골절 증상이 없다는 건가요      MRI focal central HIVD and left foraminalstenosis  L  S  mild diffuse bulging disc  L     posterior lumbar subcutaneous edema,영상의학과
156,의료영상자료 복사,A병원 성형외과에서 찍은 CT  Xray 등 기록을 B병원 성형외과에 가지고 가야한다네요 B병원 측에선  다친지 오래된 부위라 A병원 성형외과에서 찍은 자료가 필요하다 라고 하셔서 A병원에 연락을 해보니  직접 와서 본인이 받아 가야한다 라고 하셨어요  꼭 직접 내원해야 받을 수 있는건가요  그리고 자료를 발급받을 때 비용이 드나요 ,영상의학과
157,MRI 재판독,재판독 할때 내과 선생님이 해주시나요 영상의학과에서 해주시나요  병원문의결과  내과로 하라던데,영상의학과
158,폐 ct 찍은 후 다음날 코로나백신,저희엄마가     폐 저선량 ct  조영제 x  찍은 다음날     모더나 백신 맞을 예정인데 혹시 상관관계가 있나요  조영제 안맞으니 다음날 백신맞는건상관없겟죠    ,영상의학과
159,방사선 영상 판독지 당시 의사쌤 병원바꾸셨능데,신경외과 의사쌤이 a병원에서 b병원으로 옮겼는데 둘다  차병원 이예요 교통사고 합의때문에 방사선 영상 판독지가 필요한데 그분 찾아가서 해달라고 해야 할까요 아니면 제가 mri찍은 병원 바뀐 의사한테 가야하나요        년됐는데 그게 필요한지 몰랐네요,영상의학과
160,췌장암 검사 받을까 하는데 진료 첫날 바로 검사 받을수 있을까요   강서   대중반 남 MRI  췌장암 검사 시 준비물 및 시간 ,췌장암 검사 받을까 하는데 진료 첫날 바로 검사 받을수 있을까요  아니면 전날 금식이나 일정을 따로 잡아야 하나요  답변 부탁드립니다 ,영상의학과
161,정계정맥류 왼쪽으로 진단받고 시술받은지  달정도 지났는데 통증없다가 요즘들어서 약간씩 아픈거같아요  남양주 별내   대초반 남 정계정맥류재발 ,정계정맥류 왼쪽으로 진단받고 시술받은지  달정도 지났는데 통증없다가 요즘들어서 약간씩 아픈거 같은데 그리고 전에 진단 받을때 오른쪽에는 없다고 했었는데 오른쪽에 약간 핏줄이 보이는거도 같고 핏줄 보이니까 약간 아픈거 같아서 여쭤봅니다 ,영상의학과
162,제나이에 하지정맥 수술을 받을수 있는지요   강서   대중반 남 하지정맥류  하지정맥류 수술 산정특례 적용 여부 ,안녕하세요   저는 평소에 정맥순환개선제를 복용하고 오른쪽 종아리부분에 지렁이같은 혈관이 튀어 나온 상태이나 생활에 큰불편 없이 지냈습니다   그런데  개월 전 혈액암 비소포성 림프종 을 진단을 받고 항암치료를 받고 있습니다   문제는 항암치료후 계속 일이십분 걷기가 힘들고 오후에는 발 다리가 붓고 다리가 무거위 일상 생활에 많은 불편을 받고 있습니다   첫쩨 제나이에 수술을 받을수 있는지  그리고 항암치료후 하지정맥류가 악화되었는데 하지정맥 수술시 산정특례 적용을 받을수 있는지 알고싶읍니다  지금 항암치료는 건보에 중증질환으로 등록되어 산정특례 적용을 받고있습니다 ,영상의학과
163, 년전에 개인병원서 레이저 정맥류 시술을 받았는데요   요즘 또 다리가 불편해요   강동   대중반 여 하지정맥 시술 사후관리 경화주사 , 년전에 개인병원서 레이저 정맥류 시술    오른쪽다리 레이저 대복제정맥 폐쇄  왼쪽다리는 경화주사 시술   작년에 시술 후 거미양맥류 증상 있어 경화주사 시술  요즘 또 다리 불편       병원서도 경화주사 시술 같은거 가능한가요 ,영상의학과
164,가슴성형 후   년이 되었는데 그동안 단 한번도 검진을 받은적이 없습니다    잠실   대초반 여 유방 초음파와 MRI ,제가 가슴성형 후   년이 되었는데 그동안 단 한번도 검진을 받은적이 없습니다    초음파검진을    년에 한번씩 받았어야했는데    이제라도 검진을 받아보려고하는데 초음파를 받아야할지  mri를 받아야할지 너무 고민입니다     MRI는 비용도 비용이지만 보형물 찍으려고 MRI까지 찍어야하나 부담스러운면이 있어서요  의견 궁금합니다  지금은 특별한 문제는 없지만 가슴수술후 몇년지나서 며칠간 가슴부터 겨드랑이까지 느낌이 둔해진적이 몇년전에 있었습니다,영상의학과
165,가슴에서 분비물이 나와서 유방 초음파를 했는데 혹이 발견되었습니다   위례   대중반 여 가슴에 분비물 ,가슴에서 분비물이 나와서 유방 초음파를 했는데 혹이 발견되었습니다   다른병원에서 조직검사 피검사를 했는데 아무이상이 없다고 합니다   하지만 아직도 분비물은 나오는 상태라 무엇이 문제인지 모르겠습니다,영상의학과
166,뇌CT검사후 대조확장증 판정,회사 건강검진에서 뇌CT를 찍었는데  대조확장증 판정을 받았는데요   인터넷에 검색해도 정보가 별로 없어 지식인에 올립니다   현재 나이는 만  세 남자이구요   대조확장증이 심각한 병인지  대학병원을 가야하는지  생각보다 흔한 병인지도 궁금합니다 ,영상의학과
167,유방 섬유선종 수술 기간,안녕하세요 유방에 물혹이 생겨 병원에 가본 결과 직경  cm 정도 섬유선종이 있다는 진단을 빋았는데요  나이는   대 초반입니다  이걸 제거를 하는 수술을 해야한다고 들었는데 혹시 이 정도 크기이면 어느정도까지 기다렸다가 수술을 받을수있나요  빠른 시일내에 수술을 받아야 하는건지 아니면 한달 정도 후에 수술을 받게 된다면 그때쯤이면 혹이 더 자라있을수도 있는지 궁금합니다 ,영상의학과
168,유방 섬유낭성변화 없어직도하나요 , 달전 초음파에 안보이던 섬유낭성 변화가 보여서요  곧 생리긴한데 생겼다사라졌다하나요     ,영상의학과
169,흉부 CT결과 해석부탁드립니다,흉부CT 결과 쉽게 해석쫌 부탁드릴께요  ,영상의학과
170,CT MRI판독 부탁드립니다 ,ct 판독 결과 해석 부탁드립니다     영상의학과 선생님들 미리 감사드립니다    soft tissue lesion in right nasal cavity   involvement of adjacent bone  enhancing osteolytic ledion in right mandible   otherwise no significant mass  inflammation  or lymphadenopathy,영상의학과
171,흉부 페 음영,흉부  페결핵  검가를했는데 좌상페 극소적 증가된 음영이라고 ct 를 찍어보라고 라는데 음영이 뭔가여   ,영상의학과
172,유방 미세석회화,종합건강검진 할 때 유방확대촬영에서 미세석회가 발견되었고 양쪽 모두 발견된 것으로 보아 양성으로 보인다고 했어요  초음파는 따로 하지 않았구요   혹시 유방외과로 가서 추가로 더 검사해봐야 할까요  촬영했으면 초음파는 하지 않아도 된다고 들었는데 따로해봐야하나요  제가 잘못알고 있는건지요    그리고 검사했던 병원에 가서 촬영한 자료 넘겨달라 하면 받아볼 수 있는지요   나이는   대 후반입니다 ,영상의학과
173,MRI판독지 해석좀 부탁드립니다   ,ATFL  acute full thickness tear   focal defect and distal retraction  CFL  partial tear   mild swelling and high SI changes   PTFL  sprain   Tendons    tenosynovitis  tibialis posterior and FHL tendon  Soft tissues    soft tissue injury and contusion  left ankle and foot   soft tissue swelling  high SI changes with fluid collection ,영상의학과
174,mri를 찍으면 척추관협착증이나 디스크 둘 다 알 수 있나요 ,mri만 찍어도 디스크 뿐만 아니라 다른 척추질병의 유무도 다 알 수 있나요   광고   ,영상의학과
175,폐결절 싸이즈,    년   월경 건강검진에서 폐에 결절이 있다고 해서 일년마다 폐CT를 찍으며 추적 검사를 계속 실시 했습니다      년도까지 싸이즈 변화가 없었습니다     년도에는 촬영을 못 했고     년도에 다시 검사를 하기위해 찍으니  mm정도가 커진거 같다고 합니다       년가까이 변화가 없었는데 갑자기 변하는 경우가 있나요      그리고 검사 하는 병원에서 CT기계를     년도에 즣은거로 바꿨다는데 기계를 바꾸거나 하면 기계로 인해 오차가 생길수 있나요 ,영상의학과
176,내시경초음파 검사,종합검진에서 비수면 위내시경검사를 받았습니다 십이지장쪽에 물혹이 있다는 진단을 받았는데 위험한 상태는 아니라면서 큰병원에서 위내시경초음파검사를 받으면 좋을듯하다 해서요    위내시경초음파검사 받아야하나요,영상의학과
177,유방조직검사후 초음파,이틀전에 유방조직검사 했는데 초음파 또 봐도 되나요  결과가 일주일후에 나온다는데 마냥 기다리기가 넘 힘들어서 다른 병원에서 한번 더 보고싶어서요 검사부위 주변이 약간 멍든 상태인데 초음파에 왜곡없이 나올까요 ,영상의학과
178,MRI촬영 질문이있습니다,어깨랑 발목이 계속 안좋아서 따로따로 MRI 검진을 권유받았는데요 여러부위를 한번에 받으면 단가가 좀 낮아지나요  아니면 부위별로 어차피 따로해야하는건가요  우측 어깨 우측 발목 인대를 권유받았습니다,영상의학과
179,mri cd 복사,mri cd 가있는데 복사하고 싶거든요 그런데  mri찍은 병원 거리가 너무 멀어서요   개인적으로  복사할수 있나요  아니면 근처 병원가면  복사해주나요 ,영상의학과
180,,,
181,,,
182,,,
183,,,
184,,,
185,,,
186,,,
187,,,
