,3,4,5
159,화상치료 방법,지금 물집 다 터지고 이후 이제 이정도까지 완료 되었는데 어떻게 치료하면 될까요     일단 현재 독일에서 이 연고 받아서 왔어요  ,응급의학과
160,화상 상처,요리하다가 기름이 무릎에 튀었는데 그 부분이 빨갛게 상처 가 남았는데 살이 패였거나 하진 않고 빨개지기만 했는데 흉터가 남을까요  상처 없어지려면 어느정도 걸릴까요 ,응급의학과
161,화상 치유 과정 질문,뜨거운 토스트기에 데여 화상을 입었었는데요 상처에 하얀  노란 게 생겨서 여쭤봅니다 첫번째 사진이 데인 직후이고 두번째 사진 더 빨갛고 가까운 사진 이 현재 상태입니다 잘 낫고 있는 게 맞을까요 ,응급의학과
162,화상후에 연고 발랐는데 따끔 거려요,한  시간 준에 손가락에 유자차 쏟았는데 빨간 상태에서 안 가라 앉아서 노스카나 발랐는데 따끔 거려요 노스카나 바르면 안 되는 건가요  ,응급의학과
163,입술 화상 대처법 알려주세요    제발 빨리 부탁드립니다   ,제가 치킨너겟을 기르을 많이 넣고 집게로 튀기다가 그 집게로 다 익은 너겟을 집어 먹다가 집게쪽에 밑입술을 데였어요 데이자 마자 얼음으로   초 정도 있었긴 한데 사진을 보시면 알겠지만 입술 데인 밑부분이 하얗게 변하게 혀로 만지면 쭈글쭈글하고 물집 잡힌 느낌인데 어떻게 해야하나요        저좀 도와주세요,응급의학과
164,뇌출혈수술후 다른병원에서 추적검사,어머니께서 일주일전 지주막하출혈로 집근처 종합병원에서 결찰술을 받고 입원중이신데요  담당 주치의쌤이 너무 별로에요 맹장수술도아니고 뇌수술이면 엄청나게 큰수술인데 면담때도 설명도 대충대충 틱틱 쏘아붙이는 말투 묻는말에 대답도 성의없이 해주고 엄청 불친절해서 질문하거나 걱정스러워서 이것저것 물어도 성의도없고 그러니 못미덥고 괜히 더 불안하네요  안그래도 대학병원이나 더 큰병원에서 수술받지 못해 속상한데   워낙에 어머니가 응급상황이라 전원은 더위험해서 믿고 이병원에서 수술받은건데 퇴원하면 여기서 계속 진료도받고 추적검사도 할텐데 벌써 걱정이네요 혹시 수술은 여기서받았더라도 후에 검사라던지 관리는 다른 더 큰병원에서 받아도 되나요 아무래도 대학병원은 약도 더 좋고 모든게 더 낫지 싶어서요  그러신분들 있으신가요,응급의학과
165,심재성  도화상,화상입은곳이 어제부터가운데가 흰색처럼 변하는데 나아가고있는건가요  아니면 염증인가요   저정도면 심재성인가요 표재성인가요 ,응급의학과
166,치명적인 화상 질문,군인입니다  부상자 처치 공부하던중에 궁금한게 생겨서 질문 올려요  critical burn 은 tbsa   퍼센트 이상   도 화상이   퍼센트 이상  기도 손상  얼굴이나 손 발  생식기 화상   involvement of face  hands  feet or genitalia    circumferential burns  나이가   세 이하 혹은   세 이상  심장병이나 당뇨병 환자    등등으로 나눌 수 있던데  각각 이유를 자세히 설명해주셨으면 합니다  tbsa 퍼센트 는 왜 그런지 대충 이해는 가도 나머지는 왜 이걸 critical burn으로 구분하나 싶네요  얼굴이랑 손 발 생식기 같은 경우는 화상 면적이 작으니 critical 하지 않을 것 같은데   그리고 circumferential burns는 구글에서 이미지로 검색해보니 뭔지는 알 것같은데 상체가 아니라 팔다리 같은 경우라도 치명적 화상으로 구분하나요  나이같은 경우에는 그냥 단순히 회복능력때문에 그런건지  심장병이나 당뇨병 이력있는 환자는 왜 그런건지   다 궁금합니다    확실하게 이해하고 싶으니 자세히 설명해주세요 ,응급의학과
167,         일 정도에 화상 입어서  틀 뒤 동네 병원 가서 항생제 주사 맞고 계속 치료 중이긴 한데 상태가 더 심해진거 같고 엄청 아픈데,         일 정도에 화상 입어서  틀 뒤 동네 병원 가서 항생제 주사 맞고 계속 치료 중이긴 한데 상태가 더 심해진거 같고 엄청 아픈데 괜찮은가요  큰 대학병원나 응급실 가야되는건가요  마지막 사진이   분 전 찍은 사진 입니다 ,응급의학과
168,화상을 입었는데요  ,안녕하세요 제가 일요일에 뜨거운 물을 손가락에 부어버려서 화상을 입었는데요    제가 그 다음날에 화상연고를 사서 발라줬거든요 물집은 아직 나지 않았는데 문제는 화상 부위가 너무 애매합니다    정확히 말하면 엄지와 검지의 중간 여린살인데요 제가 오른손잡이라 필기할 때나 젓가락질 등등 할 때 그 부분을 접촉할 수 밖에 없는데    그 부분에 부딪힐 때마다 너무 아프고 따갑습니다    살이 얇으니까 밴드는 계속 볏겨지고   붕대를 감아야하나 생각중인데 또 붕대를 감자니 통원치료를 해야할 정돈지 고민되서요     빠른 답변 부탁드려요   ,응급의학과
169,뇌수막종 수술 후 미열 및 통증 병원 가야할까요 , 일전에     도여서 타이레놀먹으니까 담날부턴          도 왔다갔다 합니다  뇌수막종 수술은  주전에 했고  현재 다리 한쪽에 힘이 없습니다 종양이 운동신경쪽을 누르고 있었어서  그런 상태에서 청소하다 바닥에 넘어졌는데 그때 가슴을 바닥에 찍었습니다  정형외과가서 x ray 찍은 결과 실금 또는 강한 타막상이라 시간이 해결해줄거라는 말만 들었습니다  미열기있고 가슴 뼈 아프고 숨이 차는데 만성폐쇄성폐질환도 있음  집 근처 큰 병원에 가보는게 좋을까요  폐렴일까요  무기폐  이런걸까요    기저질환도 있고 걸리는게 많아서 그냥 다쳐서 아픈건지 수술후 후유증이 생긴건지 뭔지 알수가 없습니다  병원은 어디과로 가면 될까요 ,응급의학과
170,자발성뇌출혈,모야모야증후군이 의심되고  뇌출혈이 일어나  차병원중환자실에서 치료 받으며 뇌안정을 기다리고있어요    내실외 배액술을 응급실간 당일에 두번했습니다  뇌내출혈 뇌내실출혈이라 하고 현상태는 입원당일보다 의식도 있고  팔다리도 움직이고 어디인지도 이야기하고 의사들도 희망적이라 하네요  그런데 CT를 보니  뇌 한쪽혈관이 많이 손상되어 절망적입니다   코로나라  차병원에서는 구급차를 받아 주지않았어요  보호자인데 어쩌면좋을지요      ,응급의학과
171,,,
172,,,
173,,,
174,,,
175,,,
176,,,
177,,,
